words@kab1991m	@kab1991m	231.841	231.941	/
words@kab1991m	@kab1991m	231.941	232.174	который
words@kab1991m	@kab1991m	232.174	232.243	я
words@kab1991m	@kab1991m	232.243	232.347	там
words@kab1991m	@kab1991m	232.347	232.59	увидел
words@kab1991m	@kab1991m	232.59	232.833	/
words@kab1991m	@kab1991m	232.833	233.076	был
words@kab1991m	@kab1991m	233.076	233.319	Голый
words@kab1991m	@kab1991m	233.319	233.744	пистолет
words@kab1991m	@kab1991m	233.744	233.896	с
words@kab1991m	@kab1991m	233.896	234.048	Лесли
words@kab1991m	@kab1991m	234.048	234.414	Нильсоном
words@kab1991m	@kab1991m	234.414	234.542	/
words@kab1991m	@kab1991m	234.542	234.668	/
words@kab1991m	@kab1991m	235.409	235.539	а
words@kab1991m	@kab1991m	235.539	235.769	потом
words@kab1991m	@kab1991m	235.769	235.979	мы
words@kab1991m	@kab1991m	235.979	236.064	с
words@kab1991m	@kab1991m	236.064	236.345	пацанами
words@kab1991m	@kab1991m	236.345	236.828	скидывались
words@kab1991m	@kab1991m	236.828	237.514	смотрели
words@kab1991m	@kab1991m	237.514	237.803	Эммануэль
words@kab1991m	@kab1991m	237.803	237.938	/
words@kab1991m	@kab1991m	237.938	238.071	/
words@kab1991m	@kab1991m	239.492	239.525	да
words@kab1991m	@kab1991m	239.525	239.558	/
words@kab1991m	@kab1991m	239.558	239.591	/
words@kab1991m	@kab1991m	239.994	240.177	#смеётся#
words@kab1991m	@kab1991m	240.177	240.36	/
words@kab1991m	@kab1991m	240.36	240.544	/
words@kab1991m	@kab1991m	247.599	247.703	ну
words@kab1991m	@kab1991m	247.703	247.968	это
words@kab1991m	@kab1991m	247.968	248.233	не
words@kab1991m	@kab1991m	248.233	248.498	первый
words@kab1991m	@kab1991m	248.498	248.695	фильм
words@kab1991m	@kab1991m	248.695	248.776	/
words@kab1991m	@kab1991m	248.776	248.992	первый
words@kab1991m	@kab1991m	248.992	249.208	фильм
words@kab1991m	@kab1991m	249.208	249.424	который
words@kab1991m	@kab1991m	249.424	249.64	я
words@kab1991m	@kab1991m	249.64	249.859	посмотрел
words@kab1991m	@kab1991m	249.859	249.952	в
words@kab1991m	@kab1991m	249.952	250.148	дружбе
words@kab1991m	@kab1991m	250.148	250.344	/
words@kab1991m	@kab1991m	250.344	250.452	а
words@kab1991m	@kab1991m	250.452	250.555	в
words@kab1991m	@kab1991m	250.555	251.03	кинотеатре
words@kab1991m	@kab1991m	251.03	251.335	первый
words@kab1991m	@kab1991m	251.335	251.583	фильм
words@kab1991m	@kab1991m	251.583	251.782	который
words@kab1991m	@kab1991m	251.782	251.854	я
words@kab1991m	@kab1991m	251.854	252.043	посмотрел
words@kab1991m	@kab1991m	252.043	252.197	это
words@kab1991m	@kab1991m	252.197	252.445	был
words@kab1991m	@kab1991m	252.445	252.713	Пляж
words@kab1991m	@kab1991m	252.713	252.826	с
words@kab1991m	@kab1991m	252.826	253.166	Дикаприо
words@kab1991m	@kab1991m	253.166	253.204	/
words@kab1991m	@kab1991m	253.204	253.288	/
words@kab1991m	@kab1991m	254.295	254.342	да
words@kab1991m	@kab1991m	254.342	254.389	/
words@kab1991m	@kab1991m	254.389	254.438	/
words@kab1991m	@kab1991m	255.198	255.515	тогда
words@kab1991m	@kab1991m	255.515	255.833	двадцать
words@kab1991m	@kab1991m	255.833	256.122	рублей
words@kab1991m	@kab1991m	256.122	256.37	стоил
words@kab1991m	@kab1991m	256.37	256.629	билет
words@kab1991m	@kab1991m	256.629	256.716	/
words@kab1991m	@kab1991m	256.716	256.841	я
words@kab1991m	@kab1991m	256.841	257.074	помню
words@kab1991m	@kab1991m	257.074	257.168	до
words@kab1991m	@kab1991m	257.168	257.273	сих
words@kab1991m	@kab1991m	257.273	257.36	пор
words@kab1991m	@kab1991m	257.36	257.424	/
words@kab1991m	@kab1991m	257.424	257.51	/
words@kab1991m	@kab1991m	271.502	271.636	как
words@kab1991m	@kab1991m	271.636	271.706	и
words@kab1991m	@kab1991m	271.706	272.006	везде
words@kab1991m	@kab1991m	272.006	272.097	/
words@kab1991m	@kab1991m	272.097	272.378	кто-то
words@kab1991m	@kab1991m	272.378	272.928	поддерживает
words@kab1991m	@kab1991m	272.928	273.033	/
words@kab1991m	@kab1991m	273.033	273.204	кто-то
words@kab1991m	@kab1991m	273.204	273.307	нет
words@kab1991m	@kab1991m	273.307	273.411	/
words@kab1991m	@kab1991m	273.411	273.495	/
words@kab1991m	@kab1991m	276.339	276.716	скорее
words@kab1991m	@kab1991m	276.716	277.161	отрицательно
words@kab1991m	@kab1991m	277.161	277.286	/
words@kab1991m	@kab1991m	277.286	277.388	/
words@kab1991m	@kab1991m	278.999	279.309	ну
words@kab1991m	@kab1991m	279.309	279.619	/
words@kab1991m	@kab1991m	279.619	279.677	не
words@kab1991m	@kab1991m	279.677	279.864	скорее
words@kab1991m	@kab1991m	279.864	279.949	/
words@kab1991m	@kab1991m	279.949	280.048	а
words@kab1991m	@kab1991m	280.048	280.383	отрицательно
words@kab1991m	@kab1991m	280.383	280.424	/
words@kab1991m	@kab1991m	280.424	280.491	да
words@kab1991m	@kab1991m	280.491	280.529	/
words@kab1991m	@kab1991m	280.529	280.588	/
words@kab1991m	@kab1991m	281.893	282.093	давай
words@kab1991m	@kab1991m	282.093	282.293	я
words@kab1991m	@kab1991m	282.293	282.493	тебе
words@kab1991m	@kab1991m	282.493	282.657	отвечу
words@kab1991m	@kab1991m	282.657	282.86	так
words@kab1991m	@kab1991m	282.86	282.92	/
words@kab1991m	@kab1991m	282.92	283.077	что
words@kab1991m	@kab1991m	283.077	283.235	для
words@kab1991m	@kab1991m	283.235	283.488	меня
words@kab1991m	@kab1991m	283.488	283.987	человеческая
words@kab1991m	@kab1991m	283.987	284.342	жизнь
words@kab1991m	@kab1991m	284.342	284.575	важнее
words@kab1991m	@kab1991m	284.575	284.744	ВВП
words@kab1991m	@kab1991m	284.744	284.821	/
words@kab1991m	@kab1991m	284.821	284.899	/
words@kab1991m	@kab1991m	291.111	291.207	ну
words@kab1991m	@kab1991m	291.207	291.324	это
words@kab1991m	@kab1991m	291.324	292.184	танцплощадка
words@kab1991m	@kab1991m	292.184	292.217	/
words@kab1991m	@kab1991m	292.217	292.319	тут
words@kab1991m	@kab1991m	292.319	292.417	в
words@kab1991m	@kab1991m	292.417	293.171	девяностые
words@kab1991m	@kab1991m	293.171	293.289	/
words@kab1991m	@kab1991m	293.289	293.47	в
words@kab1991m	@kab1991m	293.47	293.964	начале
words@kab1991m	@kab1991m	293.964	294.974	двухтысячных
words@kab1991m	@kab1991m	294.974	295.278	очень
words@kab1991m	@kab1991m	295.278	295.547	было
words@kab1991m	@kab1991m	295.547	295.959	много
words@kab1991m	@kab1991m	295.959	296.45	дискотек
words@kab1991m	@kab1991m	296.45	296.718	/
words@kab1991m	@kab1991m	296.718	296.862	драк
words@kab1991m	@kab1991m	296.862	296.977	/
words@kab1991m	@kab1991m	296.977	297.114	/
words@kab1991m	@kab1991m	297.908	298.506	поножовщин
words@kab1991m	@kab1991m	298.506	298.593	и
words@kab1991m	@kab1991m	298.593	298.718	так
words@kab1991m	@kab1991m	298.718	298.813	далее
words@kab1991m	@kab1991m	298.813	298.954	/
words@kab1991m	@kab1991m	298.954	299.014	/
words@kab1991m	@kab1991m	299.125	299.603	культовое
words@kab1991m	@kab1991m	299.603	299.795	место
words@kab1991m	@kab1991m	299.795	299.854	/
words@kab1991m	@kab1991m	299.854	299.912	/
words@kab1991m	@kab1991m	300.898	301.178	нет
words@kab1991m	@kab1991m	301.178	301.304	/
words@kab1991m	@kab1991m	301.304	301.524	ходили
words@kab1991m	@kab1991m	301.524	302.059	старшаки
words@kab1991m	@kab1991m	302.059	302.174	/
words@kab1991m	@kab1991m	302.174	302.67	я
words@kab1991m	@kab1991m	302.67	303.166	стоял
words@kab1991m	@kab1991m	303.166	303.879	смотрел
words@kab1991m	@kab1991m	303.879	304.33	отсюдова
words@kab1991m	@kab1991m	304.33	304.386	/
words@kab1991m	@kab1991m	304.386	304.562	меня
words@kab1991m	@kab1991m	304.562	304.713	не
words@kab1991m	@kab1991m	304.713	304.905	пускали
words@kab1991m	@kab1991m	304.905	304.982	/
words@kab1991m	@kab1991m	304.982	305.106	/
words@kab1991m	@kab1991m	306.811	306.89	да
words@kab1991m	@kab1991m	306.89	306.969	/
words@kab1991m	@kab1991m	306.969	307.048	да
words@kab1991m	@kab1991m	307.048	307.127	/
words@kab1991m	@kab1991m	307.127	307.208	/
words@kab1991m	@kab1991m	309.199	309.294	ну
words@kab1991m	@kab1991m	309.294	309.414	это
words@kab1991m	@kab1991m	309.414	309.491	/
words@kab1991m	@kab1991m	309.491	309.951	уэ
words@kab1991m	@kab1991m	309.951	310.248	/
words@kab1991m	@kab1991m	310.248	310.417	и
words@kab1991m	@kab1991m	310.417	310.698	рок
words@kab1991m	@kab1991m	310.698	310.803	/
words@kab1991m	@kab1991m	310.803	311.046	и
words@kab1991m	@kab1991m	311.046	311.593	инди-фолк
words@kab1991m	@kab1991m	311.593	311.981	/
words@kab1991m	@kab1991m	311.981	312.369	и
words@kab1991m	@kab1991m	312.369	312.757	инди-поп
words@kab1991m	@kab1991m	312.757	313.148	чеченский
words@kab1991m	@kab1991m	313.148	313.327	будет
words@kab1991m	@kab1991m	313.327	313.432	/
words@kab1991m	@kab1991m	313.432	313.511	/
words@kab1991m	@kab1991m	313.792	313.902	да
words@kab1991m	@kab1991m	313.902	313.989	/
words@kab1991m	@kab1991m	313.989	314.102	это
words@kab1991m	@kab1991m	314.102	314.174	/
words@kab1991m	@kab1991m	314.174	314.312	аа
words@kab1991m	@kab1991m	314.312	314.371	/
words@kab1991m	@kab1991m	314.371	315.122	организовывает
words@kab1991m	@kab1991m	315.122	315.386	Ored
words@kab1991m	@kab1991m	315.386	316.043	Recordings
words@kab1991m	@kab1991m	316.043	316.156	/
words@kab1991m	@kab1991m	316.156	316.436	есть
words@kab1991m	@kab1991m	316.436	316.716	такая
words@kab1991m	@kab1991m	316.716	316.996	группа
words@kab1991m	@kab1991m	316.996	317.278	/
words@kab1991m	@kab1991m	317.278	317.421	ээ
words@kab1991m	@kab1991m	317.421	317.664	/
words@kab1991m	@kab1991m	317.664	317.907	лейбл
words@kab1991m	@kab1991m	317.907	318.15	/
words@kab1991m	@kab1991m	318.15	318.393	точнее
words@kab1991m	@kab1991m	318.393	318.637	/
words@kab1991m	@kab1991m	318.637	318.945	ааа
words@kab1991m	@kab1991m	318.945	319.474	/
words@kab1991m	@kab1991m	319.474	319.974	основанный
words@kab1991m	@kab1991m	319.974	320.534	несколькими
words@kab1991m	@kab1991m	320.534	320.708	людьми
words@kab1991m	@kab1991m	320.708	320.8	/
words@kab1991m	@kab1991m	320.8	320.982	один
words@kab1991m	@kab1991m	320.982	321.053	из
words@kab1991m	@kab1991m	321.053	321.233	них
words@kab1991m	@kab1991m	321.233	321.519	Булат
words@kab1991m	@kab1991m	321.519	321.805	Халилов
words@kab1991m	@kab1991m	321.805	321.92	/
words@kab1991m	@kab1991m	321.92	321.997	/
words@kab1991m	@kab1991m	322.195	322.46	они
words@kab1991m	@kab1991m	322.46	322.657	что
words@kab1991m	@kab1991m	322.657	322.954	делают
words@kab1991m	@kab1991m	322.954	323.097	/
words@kab1991m	@kab1991m	323.097	323.33	они
words@kab1991m	@kab1991m	323.33	323.713	ездят
words@kab1991m	@kab1991m	323.713	323.897	по
words@kab1991m	@kab1991m	323.897	324.432	сёлам
words@kab1991m	@kab1991m	324.432	324.741	и
words@kab1991m	@kab1991m	324.741	325.496	записывают
words@kab1991m	@kab1991m	325.496	326.718	этнографически
words@kab1991m	@kab1991m	326.718	327.639	национальную
words@kab1991m	@kab1991m	327.639	327.851	музыку
words@kab1991m	@kab1991m	327.851	327.961	/
words@kab1991m	@kab1991m	327.961	328.007	/
words@kab1991m	@kab1991m	328.447	329.087	но
words@kab1991m	@kab1991m	329.087	329.199	не
words@kab1991m	@kab1991m	329.199	329.275	в
words@kab1991m	@kab1991m	329.275	329.552	стиле
words@kab1991m	@kab1991m	329.552	329.698	вот
words@kab1991m	@kab1991m	329.698	329.872	этих
words@kab1991m	@kab1991m	329.872	330.422	лезгинок
words@kab1991m	@kab1991m	330.422	330.575	/
words@kab1991m	@kab1991m	330.575	331.289	которые
words@kab1991m	@kab1991m	331.289	331.511	на
words@kab1991m	@kab1991m	331.511	331.897	каждом
words@kab1991m	@kab1991m	331.897	332.099	углу
words@kab1991m	@kab1991m	332.099	332.156	/
words@kab1991m	@kab1991m	332.156	332.232	а
words@kab1991m	@kab1991m	332.232	332.767	именно
words@kab1991m	@kab1991m	332.767	332.949	с
words@kab1991m	@kab1991m	332.949	333.171	какой-то
words@kab1991m	@kab1991m	333.171	334.02	особенностью
words@kab1991m	@kab1991m	334.02	334.184	/
words@kab1991m	@kab1991m	334.184	334.281	с
words@kab1991m	@kab1991m	334.281	334.542	какой-то
words@kab1991m	@kab1991m	334.542	335.099	историей
words@kab1991m	@kab1991m	335.099	335.616	ии
words@kab1991m	@kab1991m	335.616	336.018	ааа
words@kab1991m	@kab1991m	336.018	336.112	/
words@kab1991m	@kab1991m	336.112	336.179	/
words@kab1991m	@kab1991m	336.292	336.445	и
words@kab1991m	@kab1991m	336.445	336.624	это
words@kab1991m	@kab1991m	336.624	336.703	/
words@kab1991m	@kab1991m	336.703	337.018	чцчсц
words@kab1991m	@kab1991m	337.018	337.115	/
words@kab1991m	@kab1991m	337.115	337.501	сродни
words@kab1991m	@kab1991m	337.501	337.833	какому-то
words@kab1991m	@kab1991m	337.833	338.082	даже
words@kab1991m	@kab1991m	338.082	338.665	шаманизму
words@kab1991m	@kab1991m	338.665	338.741	/
words@kab1991m	@kab1991m	338.741	338.81	/
words@kab1991m	@kab1991m	339.694	339.753	да
words@kab1991m	@kab1991m	339.753	339.812	/
words@kab1991m	@kab1991m	339.812	339.872	/
words@kab1991m	@kab1991m	341.986	342.123	да
words@kab1991m	@kab1991m	342.123	342.209	/
words@kab1991m	@kab1991m	342.209	342.383	именно
words@kab1991m	@kab1991m	342.383	342.647	прогрессив...
words@kab1991m	@kab1991m	342.647	342.731	/
words@kab1991m	@kab1991m	342.731	342.809	/
words@yad1986m	@yad1986m	0.0	0.258	когда
words@yad1986m	@yad1986m	0.258	0.534	Антон
words@yad1986m	@yad1986m	0.534	0.883	Долин
words@yad1986m	@yad1986m	0.883	1.496	рецензировал
words@yad1986m	@yad1986m	1.496	2.079	Тесноту
words@yad1986m	@yad1986m	2.079	2.37	/
words@yad1986m	@yad1986m	2.37	2.69	ааа
words@yad1986m	@yad1986m	2.69	2.841	/
words@yad1986m	@yad1986m	2.841	3.066	он
words@yad1986m	@yad1986m	3.066	3.12	/
words@yad1986m	@yad1986m	3.12	3.777	эээ
words@yad1986m	@yad1986m	3.777	3.928	/
words@yad1986m	@yad1986m	3.928	4.289	написал
words@yad1986m	@yad1986m	4.289	4.65	/
words@yad1986m	@yad1986m	4.65	5.011	русское
words@yad1986m	@yad1986m	5.011	5.485	кино
words@yad1986m	@yad1986m	5.485	5.951	боится
words@yad1986m	@yad1986m	5.951	6.575	собственной
words@yad1986m	@yad1986m	6.575	6.89	тени
words@yad1986m	@yad1986m	6.89	7.033	/
words@yad1986m	@yad1986m	7.033	7.18	/
words@yad1986m	@yad1986m	7.84	8.151	ээ
words@yad1986m	@yad1986m	8.151	8.314	/
words@yad1986m	@yad1986m	8.314	8.388	ну
words@yad1986m	@yad1986m	8.388	8.429	/
words@yad1986m	@yad1986m	8.429	8.508	он
words@yad1986m	@yad1986m	8.508	8.856	объяснял
words@yad1986m	@yad1986m	8.856	8.91	/
words@yad1986m	@yad1986m	8.91	10.291	почему
words@yad1986m	@yad1986m	10.291	10.626	настолько
words@yad1986m	@yad1986m	10.626	11.048	свежо
words@yad1986m	@yad1986m	11.048	11.422	выглядишь
words@yad1986m	@yad1986m	11.422	11.67	ты
words@yad1986m	@yad1986m	11.67	11.859	со
words@yad1986m	@yad1986m	11.859	12.117	своим
words@yad1986m	@yad1986m	12.117	12.438	фильмом
words@yad1986m	@yad1986m	12.438	12.951	на
words@yad1986m	@yad1986m	12.951	13.603	фоне
words@yad1986m	@yad1986m	13.603	13.976	остального
words@yad1986m	@yad1986m	13.976	14.25	русского
words@yad1986m	@yad1986m	14.25	14.468	кино
words@yad1986m	@yad1986m	14.468	14.583	/
words@yad1986m	@yad1986m	14.583	14.69	/
words@yad1986m	@yad1986m	14.79	15.076	ты
words@yad1986m	@yad1986m	15.076	15.264	это
words@yad1986m	@yad1986m	15.264	15.595	чувствуешь
words@yad1986m	@yad1986m	15.595	15.741	?
words@yad1986m	@yad1986m	15.741	15.828	/
words@yad1986m	@yad1986m	15.828	15.92	/
words@yad1986m	@yad1986m	47.691	47.808	с
words@yad1986m	@yad1986m	47.808	47.925	чем
words@yad1986m	@yad1986m	47.925	48.042	ты
words@yad1986m	@yad1986m	48.042	48.159	это
words@yad1986m	@yad1986m	48.159	48.45	связываешь
words@yad1986m	@yad1986m	48.45	48.488	?
words@yad1986m	@yad1986m	48.488	48.544	/
words@yad1986m	@yad1986m	48.544	48.631	/
words@yad1986m	@yad1986m	67.111	67.455	почему
words@yad1986m	@yad1986m	67.455	67.572	?
words@yad1986m	@yad1986m	67.572	67.634	/
words@yad1986m	@yad1986m	67.634	67.721	/
words@yad1986m	@yad1986m	84.935	85.001	а
words@yad1986m	@yad1986m	85.001	85.067	это
words@yad1986m	@yad1986m	85.067	85.133	?
words@yad1986m	@yad1986m	85.133	85.199	/
words@yad1986m	@yad1986m	85.199	85.265	/
words@yad1986m	@yad1986m	106.195	106.67	прекрасное
words@yad1986m	@yad1986m	106.67	107.025	название
words@yad1986m	@yad1986m	107.025	107.171	/
words@yad1986m	@yad1986m	107.171	107.327	да
words@yad1986m	@yad1986m	107.327	107.396	/
words@yad1986m	@yad1986m	107.396	107.495	/
words@yad1986m	@yad1986m	119.8	120.121	нет
words@yad1986m	@yad1986m	120.121	120.442	более
words@yad1986m	@yad1986m	120.442	120.844	подходящих
words@yad1986m	@yad1986m	120.844	121.629	декораций
words@yad1986m	@yad1986m	121.629	121.7	/
words@yad1986m	@yad1986m	121.7	122.033	чтобы
words@yad1986m	@yad1986m	122.033	122.25	не
words@yad1986m	@yad1986m	122.25	122.557	узнать
words@yad1986m	@yad1986m	122.557	122.785	/
words@yad1986m	@yad1986m	122.785	123.138	как
words@yad1986m	@yad1986m	123.138	123.298	/
words@yad1986m	@yad1986m	123.298	123.626	в
words@yad1986m	@yad1986m	123.626	124.163	глубоко
words@yad1986m	@yad1986m	124.163	124.726	провинциальном
words@yad1986m	@yad1986m	124.726	124.977	городе
words@yad1986m	@yad1986m	124.977	125.411	Нальчик
words@yad1986m	@yad1986m	125.411	125.542	/
words@yad1986m	@yad1986m	125.542	125.805	можно
words@yad1986m	@yad1986m	125.805	126.012	было
words@yad1986m	@yad1986m	126.012	126.125	/
words@yad1986m	@yad1986m	126.125	126.358	э
words@yad1986m	@yad1986m	126.358	126.455	/
words@yad1986m	@yad1986m	126.455	126.754	так
words@yad1986m	@yad1986m	126.754	127.079	сильно
words@yad1986m	@yad1986m	127.079	127.294	увлечься
words@yad1986m	@yad1986m	127.294	127.445	кино
words@yad1986m	@yad1986m	127.445	127.498	/
words@yad1986m	@yad1986m	127.498	127.55	/
words@yad1986m	@yad1986m	157.995	158.075	ага
words@yad1986m	@yad1986m	158.075	158.155	/
words@yad1986m	@yad1986m	158.155	158.235	/
words@yad1986m	@yad1986m	162.607	162.667	сколько
words@yad1986m	@yad1986m	162.667	162.727	было
words@yad1986m	@yad1986m	162.727	162.787	?
words@yad1986m	@yad1986m	162.787	162.847	/
words@yad1986m	@yad1986m	162.847	162.907	/
words@yad1986m	@yad1986m	168.007	168.14	ты
words@yad1986m	@yad1986m	168.14	168.406	учился
words@yad1986m	@yad1986m	168.406	168.472	в
words@yad1986m	@yad1986m	168.472	168.562	тот
words@yad1986m	@yad1986m	168.562	168.721	момент
words@yad1986m	@yad1986m	168.721	168.805	?
words@yad1986m	@yad1986m	168.805	168.867	/
words@yad1986m	@yad1986m	168.867	168.927	/
words@yad1986m	@yad1986m	179.167	179.264	то
words@yad1986m	@yad1986m	179.264	179.361	есть
words@yad1986m	@yad1986m	179.361	179.458	не
words@yad1986m	@yad1986m	179.458	179.555	на
words@yad1986m	@yad1986m	179.555	179.652	мента
words@yad1986m	@yad1986m	179.652	179.734	?
words@yad1986m	@yad1986m	179.734	179.785	/
words@yad1986m	@yad1986m	179.785	179.857	/
words@yad1986m	@yad1986m	188.913	189.076	год
words@yad1986m	@yad1986m	189.076	189.239	на
words@yad1986m	@yad1986m	189.239	189.404	веб-сериал
words@yad1986m	@yad1986m	189.404	189.457	?
words@yad1986m	@yad1986m	189.457	189.519	/
words@yad1986m	@yad1986m	189.519	189.589	/
words@yad1986m	@yad1986m	189.906	189.947	а
words@yad1986m	@yad1986m	189.947	189.988	его
words@yad1986m	@yad1986m	189.988	190.029	.
words@yad1986m	@yad1986m	190.029	190.07	.
words@yad1986m	@yad1986m	190.07	190.111	.
words@yad1986m	@yad1986m	190.111	190.152	/
words@yad1986m	@yad1986m	190.152	190.198	/
words@yad1986m	@yad1986m	191.297	191.446	и
words@yad1986m	@yad1986m	191.446	191.595	его
words@yad1986m	@yad1986m	191.595	191.744	можно
words@yad1986m	@yad1986m	191.744	191.893	посмотреть
words@yad1986m	@yad1986m	191.893	192.046	?
words@yad1986m	@yad1986m	192.046	192.125	/
words@yad1986m	@yad1986m	192.125	192.198	/
words@yad1986m	@yad1986m	194.47	194.746	тебе
words@yad1986m	@yad1986m	194.746	194.91	стыдно
words@yad1986m	@yad1986m	194.91	194.946	?
words@yad1986m	@yad1986m	194.946	195.028	/
words@yad1986m	@yad1986m	195.028	195.09	/
words@yad1986m	@yad1986m	238.89	238.989	ооо
words@yad1986m	@yad1986m	238.989	239.088	!
words@yad1986m	@yad1986m	239.088	239.187	/
words@yad1986m	@yad1986m	239.187	239.287	/
words@yad1986m	@yad1986m	240.702	240.946	то
words@yad1986m	@yad1986m	240.946	241.19	есть
words@yad1986m	@yad1986m	241.19	241.434	первый
words@yad1986m	@yad1986m	241.434	241.678	фильм
words@yad1986m	@yad1986m	241.678	241.922	человека
words@yad1986m	@yad1986m	241.922	241.984	/
words@yad1986m	@yad1986m	241.984	242.237	который
words@yad1986m	@yad1986m	242.237	242.49	/
words@yad1986m	@yad1986m	242.49	242.743	мм
words@yad1986m	@yad1986m	242.743	242.996	/
words@yad1986m	@yad1986m	242.996	243.249	снимает
words@yad1986m	@yad1986m	243.249	243.502	фильмы
words@yad1986m	@yad1986m	243.502	243.57	/
words@yad1986m	@yad1986m	243.57	244.908	ээмнееоу
words@yad1986m	@yad1986m	244.908	244.964	/
words@yad1986m	@yad1986m	244.964	245.37	которые
words@yad1986m	@yad1986m	245.37	245.667	показывают
words@yad1986m	@yad1986m	245.667	245.8	на
words@yad1986m	@yad1986m	245.8	246.115	Каннском
words@yad1986m	@yad1986m	246.115	246.437	фестивале
words@yad1986m	@yad1986m	246.437	246.503	/
words@yad1986m	@yad1986m	246.503	246.708	это
words@yad1986m	@yad1986m	246.708	246.862	Голый
words@yad1986m	@yad1986m	246.862	247.058	пистолет
words@yad1986m	@yad1986m	247.058	247.151	?
words@yad1986m	@yad1986m	247.151	247.212	/
words@yad1986m	@yad1986m	247.212	247.303	/
words@yad1986m	@yad1986m	253.602	253.7	Пляж
words@yad1986m	@yad1986m	253.7	253.798	?
words@yad1986m	@yad1986m	253.798	253.896	/
words@yad1986m	@yad1986m	253.896	253.994	/
words@yad1986m	@yad1986m	254.795	254.845	о
words@yad1986m	@yad1986m	254.845	254.895	/
words@yad1986m	@yad1986m	254.895	254.945	/
words@yad1986m	@yad1986m	261.304	261.447	мы
words@yad1986m	@yad1986m	261.447	261.624	не
words@yad1986m	@yad1986m	261.624	262.16	специально
words@yad1986m	@yad1986m	262.16	262.446	/
words@yad1986m	@yad1986m	262.446	262.567	мы
words@yad1986m	@yad1986m	262.567	262.915	просто
words@yad1986m	@yad1986m	262.915	262.972	/
words@yad1986m	@yad1986m	262.972	263.145	когда
words@yad1986m	@yad1986m	263.145	263.266	шли
words@yad1986m	@yad1986m	263.266	263.34	к
words@yad1986m	@yad1986m	263.34	263.938	машине
words@yad1986m	@yad1986m	263.938	264.457	по
words@yad1986m	@yad1986m	264.457	264.897	улице
words@yad1986m	@yad1986m	264.897	264.989	/
words@yad1986m	@yad1986m	264.989	265.359	которая
words@yad1986m	@yad1986m	265.359	265.808	параллельна
words@yad1986m	@yad1986m	265.808	266.099	центральной
words@yad1986m	@yad1986m	266.099	266.284	/
words@yad1986m	@yad1986m	266.284	266.917	случайно
words@yad1986m	@yad1986m	266.917	267.486	наткнулись
words@yad1986m	@yad1986m	267.486	267.66	на
words@yad1986m	@yad1986m	267.66	267.946	такую
words@yad1986m	@yad1986m	267.946	268.209	картину
words@yad1986m	@yad1986m	268.209	268.337	/
words@yad1986m	@yad1986m	268.337	268.453	/
words@yad1986m	@yad1986m	268.707	268.858	как
words@yad1986m	@yad1986m	268.858	269.009	у
words@yad1986m	@yad1986m	269.009	269.16	вас
words@yad1986m	@yad1986m	269.16	269.629	относятся
words@yad1986m	@yad1986m	269.629	269.748	к
words@yad1986m	@yad1986m	269.748	269.823	/
words@yad1986m	@yad1986m	269.823	269.986	э
words@yad1986m	@yad1986m	269.986	270.149	/
words@yad1986m	@yad1986m	270.149	270.312	вот
words@yad1986m	@yad1986m	270.312	270.475	этому
words@yad1986m	@yad1986m	270.475	270.639	человеку
words@yad1986m	@yad1986m	270.639	270.69	?
words@yad1986m	@yad1986m	270.69	270.731	/
words@yad1986m	@yad1986m	270.731	270.823	/
words@yad1986m	@yad1986m	274.005	274.241	как
words@yad1986m	@yad1986m	274.241	274.477	ты
words@yad1986m	@yad1986m	274.477	275.133	относишься
words@yad1986m	@yad1986m	275.133	275.271	к
words@yad1986m	@yad1986m	275.271	275.429	Сталину
words@yad1986m	@yad1986m	275.429	275.539	?
words@yad1986m	@yad1986m	275.539	275.596	/
words@yad1986m	@yad1986m	275.596	275.693	/
words@yad1986m	@yad1986m	277.814	278.008	скорее
words@yad1986m	@yad1986m	278.008	278.36	?
words@yad1986m	@yad1986m	278.36	278.626	отрицательно
words@yad1986m	@yad1986m	278.626	278.711	/
words@yad1986m	@yad1986m	278.711	278.787	/
words@yad1986m	@yad1986m	281.013	281.194	почему
words@yad1986m	@yad1986m	281.194	281.209	?
words@yad1986m	@yad1986m	281.209	281.245	/
words@yad1986m	@yad1986m	281.245	281.297	/
words@yad1986m	@yad1986m	289.895	290.109	это
words@yad1986m	@yad1986m	290.109	290.452	концертный
words@yad1986m	@yad1986m	290.452	290.539	клуб
words@yad1986m	@yad1986m	290.539	290.573	?
words@yad1986m	@yad1986m	290.573	290.626	/
words@yad1986m	@yad1986m	290.626	290.689	/
words@yad1986m	@yad1986m	297.795	297.861	агха
words@yad1986m	@yad1986m	297.861	297.927	/
words@yad1986m	@yad1986m	297.927	297.993	/
words@yad1986m	@yad1986m	299.1	299.18	ты
words@yad1986m	@yad1986m	299.18	299.26	ходил
words@yad1986m	@yad1986m	299.26	299.34	?
words@yad1986m	@yad1986m	299.34	299.42	/
words@yad1986m	@yad1986m	299.42	299.504	/
words@yad1986m	@yad1986m	305.116	305.245	и
words@yad1986m	@yad1986m	305.245	305.456	мечтал
words@yad1986m	@yad1986m	305.456	305.521	/
words@yad1986m	@yad1986m	305.521	305.753	чтобы
words@yad1986m	@yad1986m	305.753	305.985	ты
words@yad1986m	@yad1986m	305.985	306.217	тоже
words@yad1986m	@yad1986m	306.217	306.396	там
